Order_id,Order_Date,Customer_id,channel_name,Currency _Code,Warehouse_Code,Region_id ,Product_id,Order_ Quantity,Unit _Price,Line_total,Total_Unit_Cost
SO - 0008079,2016-12-30,25,Wholesale,USD,NXH382,53,2,8,3852.5,30820,1618.05
SO - 0008080,2016-12-30,134,Wholesale,USD,AXW291,15,5,7,964.8,6753.6,492.05
SO - 0008081,2016-12-30,87,Distributor,USD,AXW291,22,16,9,1862.6,16763.4,1117.56
SO - 0008082,2016-12-30,31,Distributor,USD,NXH382,51,25,11,1835.8,20193.8,1303.42
SO - 0008083,2016-12-30,79,Wholesale,USD,AXW291,24,5,11,5051.8,55569.8,4243.51
SO - 0008084,2016-12-30,158,Distributor,USD,AXW291,22,20,7,3959.7,27717.9,2930.18
SO - 0008085,2016-12-30,28,Distributor,USD,NXH382,53,13,5,850.9,4254.5,519.05
SO - 0008086,2016-12-30,42,Distributor,USD,AXW291,11,25,9,254.6,2291.4,137.48
SO - 0008087,2016-12-31,64,Export,USD,FLR025,61,26,6,234.5,1407,121.94
SO - 0008088,2016-12-31,13,Distributor,USD,GUT930,37,16,5,3202.6,16013,1921.56
SO - 0008089,2016-12-31,20,Distributor,USD,GUT930,44,14,12,3825.7,45908.4,2792.76
SO - 0008090,2016-12-31,33,Wholesale,USD,AXW291,21,25,10,1072,10720,804
SO - 0008091,2016-12-31,55,Export,USD,GUT930,43,11,8,2211,17688,1370.82
SO - 0008216,2017-01-01,113,Export,USD,GUT930,43,6,5,3899.4,19497,3197.51
SO - 0008441,2017-01-01,139,Wholesale,USD,GUT930,44,26,9,201,1809,100.5
SO - 0008839,2017-01-01,15,Wholesale,USD,NXH382,48,11,10,1963.1,19631,863.76
SO - 0009715,2017-01-01,110,Wholesale,USD,GUT930,32,30,8,917.9,7343.2,670.07
SO - 0010069,2017-01-01,131,Wholesale,USD,GUT930,40,24,7,6492.3,45446.1,4869.23
SO - 0008504,2017-01-02,15,Distributor,USD,AXW291,15,17,7,1085.4,7597.8,629.53
SO - 0009210,2017-01-02,151,Wholesale,USD,NXH382,60,22,8,1829.1,14632.8,1006.01
SO - 0009250,2017-01-02,47,Distributor,USD,AXW291,27,14,7,2345,16415,1899.45
SO - 0009618,2017-01-02,169,Wholesale,USD,AXW291,6,6,11,1721.9,18940.9,947.05
SO - 0009793,2017-01-02,86,Distributor,USD,GUT930,44,2,8,3839.1,30712.8,2648.98
SO - 0010038,2017-01-02,167,Wholesale,USD,NXH382,57,24,12,5480.6,65767.2,4110.45
SO - 0010555,2017-01-02,26,Wholesale,USD,FLR025,65,5,10,3839.1,38391,2303.46
SO - 0008648,2017-01-03,126,Distributor,USD,FLR025,61,14,6,3832.4,22994.4,3104.24
SO - 0008983,2017-01-03,94,Wholesale,USD,NXH382,51,23,5,3778.8,18894,1662.67
SO - 0009512,2017-01-03,55,Wholesale,USD,GUT930,35,15,9,1768.8,15919.2,1308.91
SO - 0010389,2017-01-03,39,Export,USD,AXW291,7,25,8,1849.2,14793.6,1553.33
SO - 0010732,2017-01-03,153,Export,USD,GUT930,45,6,12,1085.4,13024.8,477.58
SO - 0008512,2017-01-04,22,Export,USD,FLR025,60,26,11,6056.8,66624.8,5148.28
SO - 0008098,2017-01-05,54,Export,USD,AXW291,4,4,5,6164,30820,4129.88
SO - 0008135,2017-01-05,121,Export,USD,NXH382,55,14,6,1969.8,11818.8,984.9
SO - 0008348,2017-01-05,147,Wholesale,USD,AXW291,6,15,8,6485.6,51884.8,4734.49
SO - 0008584,2017-01-05,2,Wholesale,USD,AXW291,24,3,8,2311.5,18492,1040.18
SO - 0008645,2017-01-05,65,Wholesale,USD,GUT930,41,18,12,2331.6,27979.2,1445.59
SO - 0008884,2017-01-05,157,Distributor,USD,NXH382,55,3,5,1058.6,5293,624.57
SO - 0009317,2017-01-05,67,Export,USD,AXW291,22,1,11,5983.1,65814.1,2871.89
SO - 0009457,2017-01-05,31,Wholesale,USD,GUT930,42,26,8,2525.9,20207.2,1010.36
SO - 0009883,2017-01-05,59,Export,USD,AXW291,11,28,5,683.4,3417,328.03
SO - 0010322,2017-01-05,152,Wholesale,USD,AXW291,12,6,6,241.2,1447.2,205.02
SO - 0010400,2017-01-05,3,Distributor,USD,AXW291,16,3,9,3959.7,35637.3,1623.48
SO - 0008210,2017-01-06,102,Wholesale,USD,AXW291,30,26,7,4013.3,28093.1,2367.85
SO - 0008409,2017-01-06,46,Export,USD,GUT930,41,15,9,201,1809,120.6
SO - 0008552,2017-01-06,113,Wholesale,USD,AXW291,12,16,8,2452.2,19617.6,1324.19
SO - 0008610,2017-01-06,74,Wholesale,USD,FLR025,66,26,11,1072,11792,493.12
SO - 0009335,2017-01-06,83,Distributor,USD,NXH382,55,5,5,1051.9,5259.5,452.32
SO - 0009364,2017-01-06,132,Wholesale,USD,GUT930,33,25,11,2425.4,26679.4,1770.54
SO - 0010113,2017-01-06,16,Wholesale,USD,AXW291,13,16,9,3819,34371,2482.35
SO - 0010208,2017-01-06,149,Wholesale,USD,AXW291,17,1,10,247.9,2479,205.76
SO - 0010213,2017-01-06,152,Wholesale,USD,AXW291,10,11,11,2847.5,31322.5,2363.43
SO - 0010601,2017-01-06,60,Distributor,USD,NXH382,47,16,8,1038.5,8308,425.79
SO - 0009301,2017-01-07,17,Export,USD,AXW291,24,2,10,3825.7,38257,2869.28
SO - 0010440,2017-01-07,54,Wholesale,USD,GUT930,42,16,9,2432.1,21888.9,1240.37
SO - 0008176,2017-01-08,92,Distributor,USD,AXW291,12,2,11,214.4,2358.4,124.35
SO - 0009842,2017-01-08,104,Wholesale,USD,AXW291,15,20,12,1212.7,14552.4,497.21
SO - 0008522,2017-01-09,65,Export,USD,AXW291,30,18,5,167.5,837.5,105.53
SO - 0009691,2017-01-09,64,Distributor,USD,AXW291,6,2,8,817.4,6539.2,514.96
SO - 0010327,2017-01-09,125,Wholesale,USD,FLR025,64,12,6,5688.3,34129.8,4323.11
SO - 0010712,2017-01-09,153,Distributor,USD,GUT930,44,26,9,951.4,8562.6,704.04
SO - 0008250,2017-01-10,22,Distributor,USD,GUT930,40,20,11,2639.8,29037.8,1689.47
SO - 0008280,2017-01-10,141,Wholesale,USD,GUT930,39,29,5,971.5,4857.5,806.35
SO - 0008745,2017-01-10,105,Wholesale,USD,AXW291,16,26,6,931.3,5587.8,447.02
SO - 0008888,2017-01-10,67,Wholesale,USD,GUT930,33,26,6,1058.6,6351.6,793.95
SO - 0008998,2017-01-10,130,Wholesale,USD,NXH382,51,10,5,911.2,4556,492.05
SO - 0009228,2017-01-10,94,Wholesale,USD,AXW291,27,30,5,1199.3,5996.5,791.54
SO - 0009595,2017-01-10,145,Wholesale,USD,AXW291,25,17,12,1118.9,13426.8,447.56
SO - 0010046,2017-01-10,30,Distributor,USD,AXW291,4,13,10,3999.9,39999,3359.92
SO - 0010298,2017-01-10,112,Wholesale,USD,AXW291,2,15,8,2311.5,18492,1386.9
SO - 0010661,2017-01-10,6,Wholesale,USD,AXW291,2,1,6,1159.1,6954.6,869.33
SO - 0008775,2017-01-11,15,Wholesale,USD,AXW291,27,19,7,2512.5,17587.5,1457.25
SO - 0009204,2017-01-11,100,Distributor,USD,NXH382,48,13,9,3852.5,34672.5,1541
SO - 0009829,2017-01-11,84,Wholesale,USD,FLR025,61,10,5,3926.2,19631,3062.44
SO - 0009962,2017-01-11,135,Wholesale,USD,NXH382,49,1,6,3819,22914,2253.21
SO - 0010084,2017-01-11,146,Distributor,USD,AXW291,15,16,10,2539.3,25393,1879.08
SO - 0010682,2017-01-11,36,Distributor,USD,AXW291,23,28,11,1681.7,18498.7,1227.64
SO - 0008637,2017-01-12,175,Distributor,USD,NXH382,59,5,6,1011.7,6070.2,435.03
SO - 0009153,2017-01-12,9,Wholesale,USD,AXW291,15,3,6,3879.3,23275.8,1823.27
SO - 0009548,2017-01-12,173,Wholesale,USD,AXW291,8,2,11,924.6,10170.6,591.74
SO - 0009575,2017-01-12,92,Export,USD,GUT930,45,6,8,2666.6,21332.8,2239.94
SO - 0010300,2017-01-12,98,Wholesale,USD,AXW291,15,24,10,3651.5,36515,2446.51
SO - 0010740,2017-01-12,4,Distributor,USD,NXH382,59,4,8,3966.4,31731.2,1626.22
SO - 0008654,2017-01-13,22,Distributor,USD,AXW291,30,15,8,998.3,7986.4,848.56
SO - 0008716,2017-01-13,118,Wholesale,USD,AXW291,1,3,7,2539.3,17775.1,1625.15
SO - 0009051,2017-01-13,17,Wholesale,USD,AXW291,23,14,6,194.3,1165.8,126.3
SO - 0009167,2017-01-13,67,Wholesale,USD,AXW291,23,28,11,871,9581,426.79
SO - 0009466,2017-01-13,158,Distributor,USD,GUT930,40,20,11,2391.9,26310.9,1172.03
SO - 0010370,2017-01-13,117,Distributor,USD,NXH382,54,14,10,998.3,9983,808.62
SO - 0010723,2017-01-13,31,Export,USD,NXH382,60,16,11,234.5,2579.5,157.12
SO - 0008616,2017-01-14,41,Wholesale,USD,GUT930,35,26,10,6023.3,60233,4517.48
SO - 0008790,2017-01-14,19,Export,USD,AXW291,6,7,12,2385.2,28622.4,1025.64
SO - 0008792,2017-01-14,101,Wholesale,USD,GUT930,42,13,11,3872.6,42598.6,2517.19
SO - 0008960,2017-01-14,38,Wholesale,USD,NXH382,48,28,10,1112.2,11122,745.17
SO - 0009215,2017-01-14,30,Wholesale,USD,AXW291,11,15,10,2211,22110,1857.24
SO - 0010398,2017-01-14,71,Wholesale,USD,GUT930,38,2,10,268,2680,211.72
SO - 0008102,2017-01-15,140,Wholesale,USD,GUT930,42,10,12,1078.7,12944.4,431.48
SO - 0008141,2017-01-15,65,Distributor,USD,AXW291,25,22,7,3370.1,23590.7,2763.48
SO - 0008258,2017-01-15,1,Wholesale,USD,AXW291,24,26,12,3095.4,37144.8,2073.92
SO - 0008829,2017-01-15,161,Wholesale,USD,GUT930,46,14,10,5406.9,54069,4055.18
SO - 0009050,2017-01-15,20,Distributor,USD,AXW291,26,30,11,5808.9,63897.9,2555.92
SO - 0009174,2017-01-15,156,Distributor,USD,GUT930,41,15,9,2814,25326,1181.88
SO - 0009312,2017-01-15,45,Distributor,USD,AXW291,22,15,8,1748.7,13989.6,734.45
SO - 0009651,2017-01-15,171,Wholesale,USD,AXW291,26,25,11,227.8,2505.8,134.4
SO - 0010008,2017-01-15,114,Distributor,USD,FLR025,61,1,10,2693.4,26934,1912.31
SO - 0010250,2017-01-15,22,Wholesale,USD,AXW291,12,25,12,1139,13668,728.96
SO - 0008334,2017-01-16,137,Distributor,USD,FLR025,66,26,9,1969.8,17728.2,886.41
SO - 0008393,2017-01-16,127,Wholesale,USD,AXW291,14,1,10,2438.8,24388,1999.82
SO - 0008539,2017-01-16,97,Wholesale,USD,GUT930,34,13,12,1949.7,23396.4,1267.31
SO - 0009108,2017-01-16,123,Wholesale,USD,GUT930,40,26,8,3865.9,30927.2,3092.72
SO - 0009440,2017-01-16,162,Wholesale,USD,FLR025,64,1,11,207.7,2284.7,89.31
SO - 0009606,2017-01-16,40,Wholesale,USD,AXW291,24,15,11,2907.8,31985.8,1570.21
SO - 0009745,2017-01-16,55,Export,USD,FLR025,63,25,7,201,1407,98.49
SO - 0009902,2017-01-16,26,Wholesale,USD,GUT930,37,1,8,5500.7,44005.6,2420.31
SO - 0010332,2017-01-16,109,Wholesale,USD,FLR025,62,16,12,804,9648,498.48
SO - 0010742,2017-01-16,4,Distributor,USD,NXH382,53,15,10,1983.2,19832,1606.39
SO - 0008114,2017-01-17,174,Export,USD,AXW291,11,4,8,1775.5,14204,710.2
SO - 0008877,2017-01-17,53,Distributor,USD,GUT930,42,13,8,1232.8,9862.4,493.12
SO - 0009015,2017-01-17,45,Wholesale,USD,AXW291,18,26,11,5118.8,56306.8,2149.9
SO - 0009112,2017-01-17,102,Wholesale,USD,NXH382,50,16,10,3926.2,39262,2748.34
SO - 0009151,2017-01-17,75,Export,USD,NXH382,48,20,5,1775.5,8877.5,1296.12
SO - 0009373,2017-01-17,126,Wholesale,USD,FLR025,62,8,12,2391.9,28702.8,1411.22
SO - 0009763,2017-01-17,96,Distributor,USD,GUT930,39,18,5,3953,19765,1581.2
SO - 0009806,2017-01-17,127,Wholesale,USD,GUT930,37,2,5,3939.6,19698,2403.16
SO - 0010417,2017-01-17,142,Wholesale,USD,AXW291,11,25,6,3892.7,23356.2,2880.6
SO - 0010433,2017-01-17,165,Distributor,USD,AXW291,16,1,7,1105.5,7738.5,906.51
SO - 0008109,2017-01-18,146,Distributor,USD,AXW291,17,15,6,5333.2,31999.2,4426.56
SO - 0008187,2017-01-18,149,Wholesale,USD,AXW291,15,24,12,3966.4,47596.8,2300.51
SO - 0008655,2017-01-18,67,Export,USD,AXW291,17,18,6,1125.6,6753.6,934.25
SO - 0008879,2017-01-18,128,Wholesale,USD,AXW291,19,7,10,710.2,7102,497.14
SO - 0009035,2017-01-18,3,Wholesale,USD,AXW291,6,14,7,3021.7,21151.9,1843.24
SO - 0009148,2017-01-18,122,Distributor,USD,AXW291,4,5,7,180.9,1266.3,86.83
SO - 0009298,2017-01-18,22,Distributor,USD,GUT930,36,12,10,3979.8,39798,3303.23
SO - 0009367,2017-01-18,15,Distributor,USD,FLR025,65,13,8,1011.7,8093.6,728.42
SO - 0009577,2017-01-18,84,Export,USD,NXH382,47,17,10,254.6,2546,175.67
SO - 0009608,2017-01-18,23,Distributor,USD,AXW291,2,15,7,6217.6,43523.2,4974.08
SO - 0009614,2017-01-18,82,Wholesale,USD,FLR025,65,3,8,2278,18224,1571.82
SO - 0010179,2017-01-18,9,Export,USD,FLR025,64,26,8,1896.1,15168.8,1611.69
SO - 0010256,2017-01-18,2,Wholesale,USD,GUT930,36,26,11,1011.7,11128.7,849.83
SO - 0010384,2017-01-18,76,Wholesale,USD,GUT930,42,25,5,1775.5,8877.5,1083.06
SO - 0010394,2017-01-18,138,Export,USD,NXH382,59,23,11,5219.3,57412.3,4332.02
SO - 0008618,2017-01-19,87,Distributor,USD,FLR025,64,5,6,3926.2,23557.2,1845.31
SO - 0008630,2017-01-19,104,Export,USD,NXH382,48,6,8,1963.1,15704.8,1393.8
SO - 0008812,2017-01-19,142,Wholesale,USD,NXH382,55,12,7,891.1,6237.7,543.57
SO - 0008924,2017-01-19,115,Wholesale,USD,AXW291,3,13,5,2371.8,11859,1565.39
SO - 0008953,2017-01-19,46,Distributor,USD,AXW291,9,14,10,3711.8,37118,2524.02
SO - 0009061,2017-01-19,89,Wholesale,USD,GUT930,41,2,9,221.1,1989.9,161.4
SO - 0009140,2017-01-19,65,Wholesale,USD,AXW291,28,29,7,984.9,6894.3,679.58
SO - 0009142,2017-01-19,100,Wholesale,USD,AXW291,31,4,10,5835.7,58357,2509.35
SO - 0009343,2017-01-19,154,Export,USD,NXH382,47,22,6,3457.2,20743.2,2938.62
SO - 0010122,2017-01-19,103,Wholesale,USD,GUT930,37,26,7,944.7,6612.9,462.9
SO - 0010173,2017-01-19,152,Wholesale,USD,AXW291,8,13,10,2318.2,23182,1530.01
SO - 0010396,2017-01-19,133,Export,USD,AXW291,15,15,11,3343.3,36776.3,1604.78
SO - 0008190,2017-01-20,135,Distributor,USD,AXW291,12,25,6,3892.7,23356.2,2802.74
SO - 0008327,2017-01-20,86,Distributor,USD,AXW291,23,3,11,194.3,2137.3,108.81
SO - 0008703,2017-01-20,134,Wholesale,USD,GUT930,33,7,12,2592.9,31114.8,1166.81
SO - 0008934,2017-01-20,175,Wholesale,USD,AXW291,8,25,9,4006.6,36059.4,3325.48
SO - 0010051,2017-01-20,67,Wholesale,USD,NXH382,50,26,9,1005,9045,723.6
SO - 0010081,2017-01-20,42,Wholesale,USD,FLR025,61,18,9,6056.8,54511.2,2846.7
SO - 0010104,2017-01-20,78,Distributor,USD,FLR025,62,12,7,3879.3,27155.1,3219.82
SO - 0010542,2017-01-20,134,Wholesale,USD,FLR025,62,19,12,5540.9,66490.8,2659.63
SO - 0008326,2017-01-21,131,Wholesale,USD,AXW291,16,26,7,3959.7,27717.9,2573.81
SO - 0008385,2017-01-21,62,Export,USD,AXW291,20,5,5,837.5,4187.5,502.5
SO - 0009012,2017-01-21,100,Distributor,USD,AXW291,7,29,5,207.7,1038.5,120.47
SO - 0009316,2017-01-21,93,Wholesale,USD,AXW291,14,11,11,2867.6,31543.6,1319.1
SO - 0009658,2017-01-21,84,Wholesale,USD,GUT930,36,17,11,1072,11792,696.8
SO - 0009672,2017-01-21,106,Wholesale,USD,AXW291,2,18,8,1098.8,8790.4,450.51
SO - 0009960,2017-01-21,131,Export,USD,NXH382,59,25,8,3986.5,31892,2152.71
SO - 0009980,2017-01-21,46,Wholesale,USD,GUT930,46,30,11,1085.4,11939.4,770.63
SO - 0009986,2017-01-21,82,Wholesale,USD,AXW291,25,2,7,837.5,5862.5,477.38
SO - 0010096,2017-01-21,126,Distributor,USD,AXW291,1,4,9,2720.2,24481.8,1251.29
SO - 0010271,2017-01-21,97,Wholesale,USD,AXW291,8,15,7,1782.2,12475.4,1497.05
SO - 0008945,2017-01-22,30,Distributor,USD,GUT930,45,16,10,3966.4,39664,2895.47
SO - 0008967,2017-01-22,159,Wholesale,USD,NXH382,51,25,7,2914.5,20401.5,1690.41
SO - 0009024,2017-01-22,52,Distributor,USD,GUT930,44,14,7,2003.3,14023.1,901.49
SO - 0009263,2017-01-22,135,Wholesale,USD,AXW291,29,2,8,3999.9,31999.2,2199.95
SO - 0009477,2017-01-22,97,Distributor,USD,AXW291,9,18,10,1869.3,18693,1271.12
SO - 0009506,2017-01-22,156,Wholesale,USD,GUT930,46,12,10,1279.7,12797,652.65
SO - 0009553,2017-01-22,112,Distributor,USD,AXW291,1,14,10,1058.6,10586,666.92
SO - 0009698,2017-01-22,151,Wholesale,USD,NXH382,48,20,7,2626.4,18384.8,1339.46
SO - 0010325,2017-01-22,152,Distributor,USD,AXW291,8,5,9,1078.7,9708.3,722.73
SO - 0010509,2017-01-22,36,Distributor,USD,NXH382,51,17,12,261.3,3135.6,214.27
SO - 0010630,2017-01-22,25,Wholesale,USD,AXW291,12,12,8,1051.9,8415.2,557.51
SO - 0010707,2017-01-22,74,Wholesale,USD,AXW291,7,26,12,1815.7,21788.4,980.48
SO - 0010784,2017-01-22,162,Wholesale,USD,FLR025,61,2,11,5239.4,57633.4,3824.76
SO - 0008677,2017-01-23,163,Wholesale,USD,GUT930,36,26,12,1038.5,12462,778.88
SO - 0008741,2017-01-23,169,Wholesale,USD,GUT930,40,8,8,904.5,7236,750.74
SO - 0009192,2017-01-23,128,Export,USD,AXW291,7,2,10,1728.6,17286,726.01
SO - 0009297,2017-01-23,103,Wholesale,USD,AXW291,19,5,10,1058.6,10586,529.3
SO - 0009380,2017-01-23,112,Wholesale,USD,AXW291,10,14,11,1246.2,13708.2,510.94
SO - 0009878,2017-01-23,96,Distributor,USD,FLR025,66,1,9,5025,45225,3567.75
SO - 0010355,2017-01-23,52,Distributor,USD,AXW291,6,26,8,2304.8,18438.4,1129.35
SO - 0010598,2017-01-23,134,Wholesale,USD,NXH382,57,8,9,1078.7,9708.3,765.88
SO - 0010672,2017-01-23,144,Wholesale,USD,AXW291,24,19,6,2566.1,15396.6,1950.24
SO - 0008212,2017-01-24,146,Wholesale,USD,NXH382,53,26,5,3859.2,19296,2662.85
SO - 0008469,2017-01-24,43,Export,USD,AXW291,12,24,9,1065.3,9587.7,692.45
SO - 0008597,2017-01-24,102,Distributor,USD,GUT930,44,25,5,1768.8,8844,972.84
SO - 0008650,2017-01-24,66,Distributor,USD,AXW291,30,14,8,3999.9,31999.2,3399.92
SO - 0008663,2017-01-24,140,Wholesale,USD,AXW291,29,16,7,241.2,1688.4,113.36
SO - 0009240,2017-01-24,85,Wholesale,USD,AXW291,6,13,9,3886,34974,2059.58
SO - 0009468,2017-01-24,174,Wholesale,USD,NXH382,48,5,12,1125.6,13507.2,472.75
SO - 0009641,2017-01-24,85,Distributor,USD,AXW291,17,7,5,1038.5,5192.5,643.87
SO - 0010395,2017-01-24,56,Distributor,USD,GUT930,36,14,10,964.8,9648,578.88
SO - 0010771,2017-01-24,107,Distributor,USD,AXW291,7,2,12,234.5,2814,126.63
SO - 0008366,2017-01-25,44,Wholesale,USD,AXW291,10,15,8,3906.1,31248.8,2812.39
SO - 0008450,2017-01-25,79,Distributor,USD,GUT930,40,9,5,6150.6,30753,4428.43
SO - 0008479,2017-01-25,165,Wholesale,USD,NXH382,58,25,9,268,2412,136.68
SO - 0008828,2017-01-25,108,Export,USD,AXW291,15,4,9,1695.1,15255.9,678.04
SO - 0009101,2017-01-25,136,Export,USD,GUT930,36,13,9,1051.9,9467.1,694.25
SO - 0009551,2017-01-25,48,Wholesale,USD,AXW291,30,26,6,2371.8,14230.8,1778.85
SO - 0010044,2017-01-25,113,Wholesale,USD,GUT930,34,16,12,1005,12060,824.1
SO - 0010257,2017-01-25,60,Distributor,USD,AXW291,2,4,11,1005,11055,532.65
SO - 0010623,2017-01-25,79,Distributor,USD,AXW291,11,27,9,2398.6,21587.4,1703.01
SO - 0010750,2017-01-25,161,Distributor,USD,AXW291,29,15,10,1139,11390,455.6
SO - 0008160,2017-01-26,122,Wholesale,USD,NXH382,58,8,5,2566.1,12830.5,1950.24
SO - 0008221,2017-01-26,142,Wholesale,USD,GUT930,44,4,7,1159.1,8113.7,718.64
SO - 0008267,2017-01-26,51,Wholesale,USD,NXH382,55,23,5,1098.8,5494,901.02
SO - 0009369,2017-01-26,136,Wholesale,USD,AXW291,30,13,12,3879.3,46551.6,3103.44
SO - 0009562,2017-01-26,81,Export,USD,AXW291,2,4,12,2934.6,35215.2,1437.95
SO - 0009826,2017-01-26,125,Wholesale,USD,GUT930,36,4,11,3819,42009,2711.49
SO - 0009900,2017-01-26,62,Distributor,USD,FLR025,66,4,7,850.9,5956.3,433.96
SO - 0009927,2017-01-26,84,Export,USD,AXW291,15,14,10,3953,39530,3043.81
SO - 0010248,2017-01-26,30,Wholesale,USD,AXW291,9,24,6,194.3,1165.8,157.38
SO - 0010273,2017-01-26,159,Wholesale,USD,AXW291,1,2,6,2418.7,14512.2,1910.77
SO - 0010278,2017-01-26,154,Wholesale,USD,AXW291,10,3,12,174.2,2090.4,73.16
SO - 0010426,2017-01-26,33,Wholesale,USD,NXH382,52,1,7,1112.2,7785.4,778.54
SO - 0008921,2017-01-27,54,Wholesale,USD,GUT930,45,17,6,2003.3,12019.8,1121.85
SO - 0009874,2017-01-27,10,Wholesale,USD,GUT930,40,26,6,1018.4,6110.4,804.54
SO - 0009875,2017-01-27,12,Wholesale,USD,AXW291,29,5,11,5165.7,56822.7,2996.11
SO - 0009885,2017-01-27,16,Distributor,USD,NXH382,60,2,6,1246.2,7477.2,710.33
SO - 0010194,2017-01-27,120,Wholesale,USD,GUT930,39,9,10,777.2,7772,481.86
SO - 0010204,2017-01-27,94,Distributor,USD,AXW291,26,2,8,1045.2,8361.6,846.61
SO - 0010409,2017-01-27,149,Wholesale,USD,AXW291,18,14,9,2318.2,20863.8,1089.55
SO - 0010418,2017-01-27,123,Export,USD,AXW291,20,7,7,1152.4,8066.8,898.87
SO - 0010460,2017-01-27,168,Distributor,USD,AXW291,11,7,10,2231.1,22311,1383.28
SO - 0010584,2017-01-27,69,Distributor,USD,AXW291,2,30,9,884.4,7959.6,548.33
SO - 0008345,2017-01-28,102,Distributor,USD,AXW291,28,2,7,207.7,1453.9,137.08
SO - 0008731,2017-01-28,73,Distributor,USD,AXW291,25,20,10,5353.3,53533,4122.04
SO - 0008809,2017-01-28,39,Wholesale,USD,AXW291,13,15,9,1125.6,10130.4,596.57
SO - 0009124,2017-01-28,92,Wholesale,USD,GUT930,38,22,9,227.8,2050.2,150.35
SO - 0009234,2017-01-28,121,Wholesale,USD,AXW291,18,4,8,1112.2,8897.6,556.1
SO - 0009404,2017-01-28,10,Wholesale,USD,AXW291,20,25,7,1031.8,7222.6,474.63
SO - 0009740,2017-01-28,82,Wholesale,USD,GUT930,41,27,8,1715.2,13721.6,823.3
SO - 0009921,2017-01-28,101,Distributor,USD,AXW291,27,26,7,3484,24388,2717.52
SO - 0010022,2017-01-28,100,Wholesale,USD,AXW291,15,2,5,247.9,1239.5,185.93
SO - 0010514,2017-01-28,107,Wholesale,USD,NXH382,53,25,10,1112.2,11122,600.59
SO - 0010648,2017-01-28,90,Wholesale,USD,AXW291,10,14,6,2519.2,15115.2,1914.59
SO - 0010757,2017-01-28,64,Export,USD,GUT930,42,13,7,4006.6,28046.2,3165.21
SO - 0008230,2017-01-29,61,Distributor,USD,NXH382,59,23,5,1072,5360,546.72
SO - 0008249,2017-01-29,137,Wholesale,USD,AXW291,30,25,7,3504.1,24528.7,2207.58
SO - 0008607,2017-01-29,133,Wholesale,USD,NXH382,52,26,10,241.2,2412,166.43
SO - 0009972,2017-01-29,171,Wholesale,USD,AXW291,26,28,8,2525.9,20207.2,2020.72
SO - 0010527,2017-01-29,67,Export,USD,NXH382,52,24,8,1051.9,8415.2,704.77
SO - 0010638,2017-01-29,130,Distributor,USD,GUT930,45,25,7,1909.5,13366.5,1145.7
SO - 0008594,2017-01-30,90,Wholesale,USD,NXH382,53,18,9,1286.4,11577.6,771.84
SO - 0009213,2017-01-30,174,Distributor,USD,FLR025,66,11,6,6224.3,37345.8,4481.5
SO - 0009249,2017-01-30,87,Wholesale,USD,AXW291,18,2,6,1072,6432,825.44
SO - 0010003,2017-01-30,60,Distributor,USD,AXW291,6,20,6,5299.7,31798.2,2172.88
SO - 0010593,2017-01-30,150,Wholesale,USD,AXW291,28,1,5,1025.1,5125.5,717.57
SO - 0008171,2017-01-31,10,Distributor,USD,NXH382,55,17,10,2318.2,23182,1553.19
SO - 0008237,2017-01-31,63,Wholesale,USD,NXH382,51,25,9,3919.5,35275.5,2586.87
SO - 0008241,2017-01-31,163,Distributor,USD,AXW291,4,13,10,1045.2,10452,501.7
SO - 0008782,2017-01-31,48,Distributor,USD,AXW291,9,5,6,2626.4,15758.4,1785.95
SO - 0008853,2017-01-31,105,Distributor,USD,GUT930,47,3,6,2231.1,13386.6,1740.26
SO - 0009399,2017-01-31,89,Wholesale,USD,AXW291,18,15,10,1105.5,11055,674.36
SO - 0009673,2017-01-31,139,Wholesale,USD,AXW291,16,28,12,730.3,8763.6,482
SO - 0010085,2017-01-31,124,Distributor,USD,NXH382,53,18,5,1782.2,8911,712.88
SO - 0010119,2017-01-31,164,Distributor,USD,GUT930,46,23,8,1862.6,14900.8,745.04
SO - 0010142,2017-01-31,149,Distributor,USD,AXW291,16,19,7,234.5,1641.5,93.8
SO - 0010489,2017-01-31,96,Wholesale,USD,FLR025,60,26,11,3671.6,40387.6,2459.97
SO - 0008137,2017-02-01,3,Export,USD,GUT930,35,15,6,3865.9,23195.4,2396.86
SO - 0008497,2017-02-01,135,Distributor,USD,AXW291,5,26,9,2412,21708,1784.88
SO - 0009014,2017-02-01,103,Wholesale,USD,AXW291,6,14,12,2365.1,28381.2,1348.11
SO - 0009163,2017-02-01,140,Export,USD,NXH382,53,23,7,201,1407,84.42
SO - 0009508,2017-02-01,90,Wholesale,USD,AXW291,9,20,8,1125.6,9004.8,855.46
SO - 0009612,2017-02-01,84,Wholesale,USD,AXW291,28,27,5,1092.1,5460.5,458.68
SO - 0010159,2017-02-01,60,Export,USD,GUT930,38,25,9,2485.7,22371.3,1043.99
SO - 0010562,2017-02-01,28,Distributor,USD,NXH382,59,4,7,770.5,5393.5,562.47
SO - 0008138,2017-02-02,120,Wholesale,USD,AXW291,4,14,11,5768.7,63455.7,4557.27
SO - 0008364,2017-02-02,164,Wholesale,USD,GUT930,44,21,11,6244.4,68688.4,5182.85
SO - 0009238,2017-02-02,54,Distributor,USD,GUT930,33,25,10,3999.9,39999,2119.95
